UserName,Review,Score,Date,Bank
Wapy1207,"Constant errors, poor uxui. App is not working as of 20 Oct 12:40AM",1,2022-10-19 16:40:45,Trust
SharpShooter!,I believe I have waited for more than a month… how efficient is this?,1,2022-10-18 06:39:34,Trust
smartlisten,"I am
Loving it",5,2022-10-18 00:31:35,Trust
Jinglong78,Thanks a lot.,5,2022-10-16 23:23:51,Trust
rohankhera,Superb on-boarding. Was super easy to set up my account and get my card working.,5,2022-10-16 10:31:00,Trust
Vinny Lai,"For goodness sake do a thorough check before you advise customers to implement. How do you expect the users to follow your instructions when there’s no such page to use 
Your IT as well as the management are both SLEEPING. Please do your homework before you advise your users to implement. You are asking the users to do the impossible",4,2022-10-16 06:46:39,Trust
LFMLJK,"Received email saying I am in after long application pending for credit card. But it says I am not on when I try to login. Called customer service, no help.",5,2022-10-15 15:56:31,Trust
Hansnsncnxss,"Completed 1st transaction, got my $25 dollars voucher & with initial $10 dollars.
However, when I tried to use it in NTUC, both of the vouchers were told to be redeemed which shows valid in my apps about 5 month time. 
Wtheh?! Nvm, contact trust bank customer service, they ask me to check with NTUC customer service, as “they CANT do anything about it”!
Alright! Check with NTUC customer service, the staff ask me to check with trust bank customer service! Lol! As “they also CANT do anything!”. So we “customer” is like to soccer ball for them to kick from one end to another end! Terrible experience, will cancel this card without hesitation! End.",1,2022-10-15 12:55:00,Trust
shubhra1984,Love the interest rates and good offers,5,2022-10-15 07:25:13,Trust
GusChui55,The UXP is good. I’m waiting for the credit card launch.,5,2022-10-15 02:33:11,Trust
nnbdbjsbsb x,"Waste of time actually. Standard chartered. Horrible bank. Truly recommend all local banks instead. Or Citibank. And not many branches as well. Yeap and I agree with the pending verifications. Why do U need such a long time ?In any case, real happy that I have deleted the app and in fact, after taking personal details I feel paranoid actually. Do give u my personal information when your app has so many bad feedbacks. How did SingPass ever approved a nonsense app like this",1,2022-10-13 17:04:53,Trust
kyroschen,The app has seen so many updates in the last 2 weeks yet my application is still pending. Update: more than a month and still no response. Useless bank.,1,2022-10-13 10:16:29,Trust
K'vonne,"I can say apply though this apps is fast. Your particular can just retrieve from your SingPass. I have applied for 5 days, and my application still pending. I don’t know how hard they are working on it! BAD!",2,2022-10-13 00:06:08,Trust
Jwjy Mah,alot places have QR scan for paynow but sadly trust still doesnt have it yet,4,2022-10-12 14:56:24,Trust
Application not work,"I was alert to this New Trust App.  Just a though if we already have NTUC link and local credit card like dbs bank it is sufficient.  So the concern why another SCB launch for this Trust app ? 

Personally myself had tried also to apply the trust credit card since current I have 2 which are dbs and icbc.  However, it still rejected.",1,2022-10-12 12:57:08,Trust
Elijin,"Firstly, cannot apply for credit card. Cannot even connect with sing pass. App keeps hanging, and crashing. Before you ask, I’m on latest IOS and iPhone 13. At its core, a digital bank needs to have a solid fundamental app. How to trust this bank? Yet I’m forced to use this bank because of NTUC. LL Sucthumb.",1,2022-10-11 18:39:44,Trust
Fun WL,"I can’t believe that this basic function to pay Trust credit card by selecting the card to pay is unavailable.
I have to create payee just like this card is a different bank. Now the transaction is stuck, the app is showing blinking Trust logo for over 10 mins.",2,2022-10-11 13:04:03,Trust
frustrated trust? customer,"I was late with first payment and promptly slapped with late fees. Tried to get waiver and explain that I had not received help with setting up giro but could  not get through to Cust service. Left a chat message but received a response only 3 hours later with a question, which I of course did not read (who waits 3 hours for a chat response). Within minutes of that very late response (as seen on the chat record), the chat said since I did not reply the matter was considered closed!! I have again tried to speak with CS without success and have left a chat message requesting comms through email or voice. Let’s see… I fear this kind of banking is loaded against us the customer. I am quite wary",2,2022-10-11 06:48:26,Trust
stc1134,"This is a Debit card not Credit Card.  So, need to put money in the account given by Trust then can use the card.

App can write review only after I uninstalled the app.",2,2022-10-09 02:30:15,Trust
deepitch,"Credit card was approved in minutes, however my card got locked immediately after my first online transaction via PayPal. I’ve called the bank several times to verify that the transaction was done by me and requested for the card to be unlocked. I received the same response every time stating that the “Fraud Team is still investigating” and “there’s nothing they can do from their end as it’s pending the Fraud Team’s action”. I’ve no clue what the Fraud Team is investigating when I, the owner of the card, has already confirmed the transaction. And even if a investigation was needed, it’s been more than 12 hours and still no progress? For similar issues with other banks, usually the customer service officer would be able to help and have the card unlocked within 30mins. Other than the fast credit card approval process, the time taken for Trust Bank to resolve matters have really made the banking experience an unpleasant one.",1,2022-10-06 03:11:42,Trust
Chen.SD,Credit card application submitted for more than 40 days without any notice or processing. No one answered phone calls.,1,2022-10-06 02:01:40,Trust
Funnnnnnnnsdgvh,"They had a promotion 50% of KFC zinger box that they claimed can be redeemed as long as you used Trust card to pay at the shop or online. I did that and there was NO DISCOUNT. When I asked the in-app customer service, I experienced such poor handling. Customer service team kept dropping out from the chat & each person asked me what’s the issue over and over again.
Don’t advertise something you won’t deliver & train up your customer service team or create an in-app chat system that makes sense. Don’t say you’ll reply within 3 days if it’s not going to happen.",1,2022-10-06 01:53:15,Trust
Wing Cher,"I have been using its credit card for a month and have been trying to pay the bill but to my horror, this app always stop me from adding its credit card account as payee. Kept saying my trust key is wrong and need to reset, then wait 12hrs per reset. When I tried to add payee on other banks’ app, they do not recognize trust bank. If the credit bill payment went overdue due to your lousy bank error, I will complain to CASE!",1,2022-10-05 19:47:18,Trust
allen9875,"Login by Singpass, but not show address and unavailable to open account. Q&A also cannot find",2,2022-10-05 17:45:30,Trust
daniellyx4291,"Applied 2 weeks ago and app is still at pending page. Yet to receive any email or call from either. 

Not sure if things are really that Trustable :face_with_raised_eyebrow:",1,2022-10-05 06:53:45,Trust
Dudu Ong,"I change to a new phone few days after i create an account in the apps. 
Try to use the new phone to login to the apps. There are only 1 option to login which is through Singpass but whenever i try, the app was showing “We are unable to log you in with Singpass right now. Please try again later”. However from the apps, this is the only way to login. Called customer service several time but no one answering the call.",1,2022-10-05 01:15:12,Trust
Gin Chew,"Nobody answers the 24/7 hotline and reply to the messages sent to them.

This shouldn’t be the standard for a digital bank. There are still many other responsive digital banks out there.",1,2022-10-04 05:11:32,Trust
Akitoji,Hopefully roll out the QR Code scan to pay payments and also the Paynow QR code.,3,2022-10-03 16:57:34,Trust
Ex Ah Beng,"I’ve applied for the Trust credit card about 10 days ago, and my application is still pending. My wife applied and got hers approved immediately, and she already received her physical card 2 days ago. Both of us used MyInfo 

Can you please help me check what is the problem with my application? 

Thanks.",1,2022-10-03 16:21:48,Trust
SomethingBetterPls,"App doesnt work and credit card isnt instant approval and it causes other apps to have issues. App probably got bugs. Also; your singpass may be affected, well at least mine did. Download at your own risk.

Update: So my singpass did get affected and its due to bugs from this app. Its also constantly retrieving your details and messes up your details and information. High risk and im never trusting this UNTRUSTED App or bank again.",1,2022-10-01 07:05:59,Trust
Wisest Man Says,"Sadly, app don’t support scanning of QR code for PayNow payments.",3,2022-10-01 04:44:39,Trust
Cocoleaf100,Seamless set up and signed up for me. Like the daily rest interest. It will be nice if it has a function to schedule future fund transfer (FAST) or bill payment.,4,2022-09-30 12:55:36,Trust
Lailord,Deleted and reinstall twice as this app can’t even get thru the clearance with the Singpass detail provided to them. Staying at pending status and now credit card application expired when I just receive trust alert on my application? Omg.. Hope not scam! Developer please do more uta test before launch.,1,2022-09-30 11:49:00,Trust
hdiabduwjdodl,"I’ve read the Q&A of trust bank it said can transfer/paynow more than $500 from Trust bank to another bank account but whenever I tried to do that, it said error. I even tried to reset my trust key and even resetting my trust key there’s error. 
Please advice",2,2022-09-30 10:33:23,Trust
Roma Prabhu,The interface is super clean and a lot more straightforward compared to other banks. Would be great to support scan & pay so I don't need to switch to other banks,5,2022-09-30 10:32:11,Trust
Sweta Sur,"Good app experience, but can't use my nick name on the card. Can you add this feature?",5,2022-09-30 10:24:31,Trust
Jaden Koh,Paynow without scan and pay function kind of useless. Please do something about it :man_facepalming_light_skin_tone:,5,2022-09-30 10:16:09,Trust
Laughing Dad,How an app on earth failed to sign up a new account. That is a lousy start for a user. Do you still dare to use their service onward? I think twice. Good luck,1,2022-09-30 07:49:50,Trust
Jo. N.,"I was impressed by the swift and smooth onboarding process. Immediately after which, I was brought to a loading page that took forever and I was not allowed to continue past that page. I’ve tried restarting the app but to no avail.

Throughout the time I’ve spent typing this review, I am still not past that loading screen. The devs still deserve an attaboy nonetheless for the fantastic onboarding. Mission success I guess, cos I now contribute to one extra user count in the “… within the first month!” without having used their application at all. 

I wish my friend didn’t entice me with that $10 NTUC voucher and that bag of rice.",1,2022-09-30 07:02:40,Trust
Thebigwalala,"Overall usage is good, seamless and hasslefree. Only downside is the app doesnt load and it gets stuck on the trust logo. Had to close the app and repeat several times for it to load. Pls fix this issue.",3,2022-09-29 10:57:17,Trust
Naina Bansal,Please add a widget to show me offers near me,5,2022-09-29 08:57:59,Trust
Jatin Contractor.,"Super fast, easy to use, attractive reward programs, will definitely recommend to everyone around me. One suggestion though, get the GIRO pay and allow me to do schedule payment",5,2022-09-29 08:51:30,Trust
Kiran Radhakrishnan.,Attractive offering but super long waiting to get the card approved and no live response to chat/call,5,2022-09-29 08:41:20,Trust
teo ben,"I went to NTUC to try out the trust ‘credit card’, I was told I could use it as there is no money inside ?! Is the card credit card or……..",1,2022-09-29 04:39:51,Trust
Supremo1968,"Quite happy withe rewards and coupons automatically being updated as I earn points/chops. Recommened it to my other NTUC Link members to avail of the great rebates.

I opened up a Savings account with the objective of paying the card from within. But I can't find a direct card payment using my savings account as source within the App. Can add this feature?",5,2022-09-29 03:35:22,Trust
ssddffgghh123456,"After logging in, my account is stuck on the loading page. 
Have tried restarting my phone, uninstalled and installed the app a few times, had to set new passcodes a each time.
Still can’t seem to get the app to work.

Can anyone help? Thanks",3,2022-09-28 15:30:47,Trust
SavindraSingh,"I have already setup the app and was able to login earlier but suddenly it stopped working. Now after logging in it keeps loading with no luck. I already tried reinstalling but it is still same. 
Hope someone will pay heed into this",1,2022-09-28 15:17:25,Trust
Kuririn8877,2nd day using it. Can’t log in / enter the main page at all after passcode input. Tried restarting my phone. Tried deleting and reinstalling the app. Nothing works. I can’t register the physical card that I just got either. What’s the point of an app when it doesn’t even work?,1,2022-09-28 15:04:21,Trust
lattechocolatemom,"The app asked to set up two factor authentication. But after the pin is entered, it says something went wrong. The app hasn’t been working for me for the past 3 days despite deleting and re downloading the app. Now I can’t even login because “something went wrong. We’re working on it, please try again later. “",1,2022-09-28 07:42:01,Trust
Sameedha Chohan,"Like the app but I'm having issues with login recently, sometimes it doesn't work and during lunch hours it's a bit slow",5,2022-09-28 05:09:33,Trust
Prasoon Warrior,"Looks 100x better than OCBC app, that's why I'm here",5,2022-09-28 05:04:36,Trust
Abhinav Shah.,I love how seamless and fuss-free the app is. Good job!,5,2022-09-28 04:54:44,Trust
Yukii90yy,"Application in pending status took forever , 3 weeks still the same",1,2022-09-28 00:33:59,Trust
Chow A H,"After the system link to Myinfo, there is a pop out msg “sorry, something went wrong. Pls try again later”. I do not know what wrong, but I think it might be because my date of birth on my ic is just 1956, without date and month.  Kindly pls check is it due to that reason. Thanks",1,2022-09-27 14:55:30,Trust
Mukund Iyengar.,"Reliable app, speed is good and I'm happy so far",5,2022-09-27 04:27:40,Trust
Ajeet Ranganathan.,"Referred to many friends and received enough vouchers for next 2 months of grocery, yay!",5,2022-09-27 04:14:31,Trust
Aadish Bir.,I got so many coupons and saved more than $100 already. Really nice,5,2022-09-27 04:08:27,Trust
Trust 1 month,Waiting near 1 month still processing … very slow..,2,2022-09-26 08:05:55,Trust
Iszebel.T,Very disappointed with Trust. Now I don’t even know the status of my application as the app doesn’t refer any assistance on this.,1,2022-09-25 16:02:08,Trust
Indira Sidhu,"Good offers, I got free grocery for this week, yay!",5,2022-09-25 15:20:43,Trust
Laveena Mahabir,"Beautiful app, cute illustrations, don't make you feel like a bank app and great savings",5,2022-09-25 15:14:28,Trust
Hari Doctor .,I don't need to use excel to earn the bonus linkpoints,5,2022-09-25 15:09:38,Trust
forget abt it,"While downloading, I pressed “No” for notifications n this App just hang asking me to enable but there is no way to do it as the picture of an ice cream man just stuck there. Cannot do anything. I try to down load app again. It is still the same. Pl advise.",5,2022-09-25 11:41:57,Trust
Nigel Emporio,"Can’t re-activate face biometric in app after changing Face ID, have to delete and download app again",4,2022-09-24 16:57:31,Trust
Aatif Dhillon,"I signed up because I thought it's free, got a credit card in 4 minute, love it! Getting good interest on savings but the $450 minimum spend criteria is not for me.. I wish I only used the savings account",5,2022-09-24 14:30:02,Trust
Bhairavi Chhabra,Banking with rewards is what everyone should do but others bank hide the rewards.. I'm waiting for more deals like burger king,5,2022-09-24 14:22:49,Trust
naturallyfromparis,"Just some feedback after switching over from DBS to TRUST: - when i paynow others, their bank shows some string of numbers instead of my name - im unable to pay by scanning paynow qr codes / nets qr code because there is no scan to pay option - do support giro payment soon to make it easier to credit salary etc. Other than that, great app! Love the dark theme too, just got to fix some of those issues so i never have to use other banks again. Its just mostly app design/ features issues which I doubt will be difficult toimplement in the near future. some advice - offer the features other banking apps offer and many people will make the switch. simply a better app!",4,2022-09-24 12:51:33,Trust
LDLLUO,"The credit card application process does give user to review their selections before finalizing. Once you go to the next window your selection is finalized and there is no way to change them. This is a banking app, I expect more checks and balance in place before finalizing selections. :enraged_face:",1,2022-09-24 09:30:06,Trust
Rench00,Trying to login for the first time after joining and registering. But the app is stuck at loading.,1,2022-09-24 07:36:50,Trust
eilerf cheun,"Everytime open the app I’m prompted to create login passcode ?! 
And the app doesn’t open my account 
It kept launching",5,2022-09-24 06:44:12,Trust
zxcasdfwert,"Quite disappointing. After all the registration, the app cannot access.Make me wondering whether this app can be trusted. Please do try to resolve the issues",1,2022-09-24 06:24:45,Trust
milostylo2012,"This is the worst app I’ve ever used. After my application was successful, I was prompted to login. My credentials were accepted but the app took forever to load and does not allow me to reach the landing page. Super bad experience",5,2022-09-24 06:23:33,Trust
99GBK,Wastage of time. My application is showing pending for last 1 month. . Worst app,1,2022-09-24 05:43:35,Trust
Lord156,Very useless app,1,2022-09-24 02:54:20,Trust
Mukund Iyengar,"I have been union member for more than 5 years and this is first time I feel that I'm getting rewarded.. Premium experience, good base interest and good savings at fairprice.. What more do you need, good job!",5,2022-09-23 15:01:32,Trust
Aadish Bir,"Love the app, espcially due to it's convenient. I can track the point every day, with ocbc its always a surprise and it makes me spend more because I don't want to loose on bonuses. Will be good to show us the update in real-time and not few days later",5,2022-09-23 14:50:19,Trust
Ajeet Ranganathan,"Such a great app, short and sweet. Show only what you need to see and not like SCB that bombord you with full page ads everytime you open the app",5,2022-09-23 14:45:00,Trust
Abdul Vyas,Nice app for people who like me who prefer to shop at ntuc and save on grocery. I recommended many friends already,5,2022-09-22 10:50:51,Trust
Jasmin Babu,"Saw their ad on the FP app promoting Trust. Installed and applied for the credit card and got it in a few minutes. I added the card back into the FP app and woohoo, really seamless.",5,2022-09-22 10:44:53,Trust
Qabeel Rampersaud,It's the app experience that makes me login few times a day on a banking app. Good job Trust app for making such a smooth app.,5,2022-09-22 10:39:48,Trust
aloyv,Application denied for Savings Acc.. no explaination as to why is that so,1,2022-09-22 08:30:13,Trust
BaiBaiSG,"Find that the app is relatively easy to use.
Good rewards for new users.

You can use this code when asked for referrer: 

N5RUWFMS

$10 for referrer and new user.
Benefits you and me! 
 :smiling_face::smiling_face:",5,2022-09-22 01:49:15,Trust
Uma Garg,I’m learning something new about singapore with their fun fact of the day. Cool touch! Can I add more fun facts?,5,2022-09-21 09:01:56,Trust
Preshita Wadhwa .,"Honestly, once Trust enables international transfers with 0 fees, I’m cancelling my Wise account.",5,2022-09-21 08:48:25,Trust
LooJenny,"I have key in the referral code that my friend sent to me, but my friend and I didn’t get any voucher for that",1,2022-09-21 02:46:30,Trust
Me123211234321123454321,It’s a scam as they will ask you to deposit a minimum amount and charge you a monthly fee for it! Customer Service doesn’t answer too!,1,2022-09-20 10:31:06,Trust
Jicara$,"Application pending for about 2 weeks already. Every time tried to call the provided 24/7 number for inquiry, no body answer at all no matter how long I had been waiting. 

One suggestion from own experience when you call the customer to verify anything, can at least give a second call when they did not manage to answer due to any reason. As when they expect you to call again or call next day, it’s really disappointing you never do.",2,2022-09-20 08:28:31,Trust
Wahid Krishna,Card application is really quick! And it auto connected my linkpoints account. Looking forward to how Trust integrates further into the NTUC ecosystem.,5,2022-09-20 07:22:57,Trust
Albert Sharaf,I love how simple the app is. If Trust brings in more and relevant partners for good discounts I will definitely continue using this. Will recommend to friends and colleagues.,5,2022-09-20 07:15:54,Trust
Daniel_3,"The helpline does not pick up your calls and the chat function consists of agents disconnecting immediately after ""It's sad that I didn't manage to complete the conversation with you"".",1,2022-09-20 05:24:58,Trust
Isope@,BEWARE!!! TRUST bank is not fully setup! Can’t repay credit card bill via its own bank account (that’s crazy!) and no instructions for cheque repayment. Other banks like OCBC and UOB can’t setup to repay while POSB/DBS can setup however yet to confirm whether it will go through; this is my first month testing this card.,1,2022-09-20 00:53:26,Trust
Kristine38,"Hi, I’ve just successfully signed up for the card but I can’t seems to login, when login time it’s still loading for quite some time. Please help to resolve the issue, I’m using iPhone. Thanks",4,2022-09-19 17:06:14,Trust
KT@O,"i try to apply for the trust bank sg saving card not it’s keep on pending on my application. WHAT THE HELL IS THIS??? Seriously wasting my time keep on starring on my phone for more den 10 min… Won’t recommend this trust bank to my friend,family n colleagues.",1,2022-09-19 16:05:05,Trust
melpokeg,Thumbs up for the onboarding process. Smooth and Seamless. Card can directly use. Rewards get updated. All in real time. Impressive! This is the true digital apps!,5,2022-09-19 11:46:30,Trust
Pinky Mitra,The app has a good design and the savings account offering is simple. 1% doing nothing is already higher than most others out there.,5,2022-09-19 09:07:38,Trust
Chhaya Iyengar .,Get their credit card first then the savings account. Works fine for me and I really like the coupons feature!,5,2022-09-19 09:00:13,Trust
ShanghaiStew,It’s a spectacular banking app. Love the onboarding experience!!,5,2022-09-19 08:56:18,Trust
Teena Chhabra,The app’s navigation was confusing at first but I appreciate seeing the Rewards up front instead of having to hunt for it like other banks app do.,5,2022-09-19 08:50:13,Trust
Chong Ru Chern,"While most of the features right now are clear cut and seamless, hopefully there are more core functionality to bring to the markets first. 

1. Update personal information without the need of the support. 
2. An option to re-enable Face ID. Currently there is some bug where Face ID does not pop up and no way to trigger them on login. Using the passcode for now.",4,2022-09-19 07:58:42,Trust
myVXC90,A reinstall is required to enable or disable biometric authentication and there is no option to update mobile number. These should be fundamental features to meet MVP.,2,2022-09-19 02:02:16,Trust
Xavier Goh,"I tried opening the application on iPhone 14 Pro but its showing a message ""Sorry, something went wrong. Please try again later. Tried restarting my phone but problem is not solved. I am able to open it on my other phone but not on this new phone.",4,2022-09-19 01:29:12,Trust
Ganesh Baskaran,By far simplest and best banking app I have ever used,5,2022-09-19 00:23:16,Trust
Ong_coco,"Hi there , is it possible to auto change the status of the redeemed coupons ?? Currently have to manually change the status of the coupons used.",3,2022-09-18 14:49:07,Trust
Mr_Zhao419,"I was referred to apply this app but  after 10days still appeared pending, never see such slower approval",1,2022-09-18 14:41:10,Trust
SGP Andy,"Said to offer instant approval, it took 2 weeks to receive approval of savings account, after some irrelevant “verification”.

Wanted to move the sign-in of APP from iPad Air to my iPhone, was told by the in-APP team to delete my installation on iPad first which I did. Now I am locked out totally, even with the latest 1.0.7 update. 

Only mean to communicate with Trust Bank is via the help desk, which said will revert within 3 business days. Surely the bank can do much better?!",1,2022-09-18 01:42:21,Trust
sugarvodkalime,The app does not load on my iPhone XS after updating the app. Please fix this asap as this affects my banking transactions. thanks,1,2022-09-17 13:11:51,Trust
Rainbowhatwasggr,It will fail to work if you change phone with the app installed then the new phone can’t transfer money for 12hrs I think. This is a super bad flaw,1,2022-09-17 11:38:09,Trust
simple&nice,Keep showing error something went wrong at the page to click “I Agree” after allowing app to retrieve my info from SingPass”. Tried many times still the same…,1,2022-09-17 11:12:28,Trust
aiyohqq,"that’s all I get after tapping “I Agree” to use myInfo. App hangs. Tried reinstalling, still the same issue. SingPass shows that Trust bank has retrieved my profile successfully every time. So, what went wrong?",1,2022-09-17 10:40:51,Trust
Ppple.,App not loading after upgrade to ios16,2,2022-09-17 07:07:05,Trust
Freecad,"Unable to use app after sign up. It hangs at the two tome background and the T logo on two separate occasion. Email and insurance confirmation through email is received but cannot use the app at all. 

Please resolve. Even the review I entered is not viewable. That is why I am typing this again.",1,2022-09-17 06:20:37,Trust
imustbeapro,0BJYDHEF use this refer promo code to maximise your benefits! Sign up!,4,2022-09-16 18:28:16,Trust
Bourne21,"Just migrated to new iPhone, and it shows error not working. And a blank white screen.

I am satisfied with the quality until this.",5,2022-09-16 10:28:59,Trust
Rannny choo,Then after signing up.  I can’t even login to the app.  Very slow login and reply.  IT needed upgrading,1,2022-09-16 06:11:06,Trust
mlbblks,Applied the saving accounts and no response since then.,1,2022-09-16 01:52:24,Trust
heyhey1983,"Very stupid app. Approved on Friday 09/09. Can’t load since then after login. Delete and redownload again and again but still unable to load. Thereafter, can’t even go through after login via Singpass. ‘We are unable to log you in via Singpass right now. We are working on it, please try again later’ Trust but cannot be trusted. Waste time.

***updated 16/09***
Followed ur advise in the reply and able to login now. Still find it stupid though. Thanks for the response anyways",1,2022-09-16 00:49:08,Trust
GattSG,Credit card is blue or silver colour? Coz I applied for credit card but received the blue one?,2,2022-09-15 15:31:48,Trust
fanty68,"I can’t log in after changing phone. Contact the helpline, tell me they will get back to me within 3 working days. Till now still no updates and still can’t log in. I have no way to access my money inside:enraged_face:",1,2022-09-15 06:57:14,Trust
rssgp,"Update 2022-09-14: paying the credit card bill from trust’s own savings account is not supported :man_facepalming_light_skin_tone:but I can pay from my external bank acct. Update 2022-09-08: Had issues with link points and a few other things. Sent email with screenshots as instructed on the chat. It’s been a week and there's no response or closure via email or call, but someone replied here. Guys, get your basic functionality working and tested, fix your customer service so people actually get served through your official channels instead of having to vent in frustration on a review here.",1,2022-09-14 14:00:07,Trust
Evan Hugos,"It was suppose to be a digital bank. Yet they  are as rigid as a brick. Wanted to change the repayment date of applied credit card. Called in and waited 10 mins for call center to answer and all they can say is they can’t change the repayment date. Use their chat line, waited for 30mins for them to come back to your queries and then the answer is “No” they cannot do anything about it. They didn’t even wait for customer to reply and get out of chat within 3 mins. Customer is expected to swallow the bitter pill of their incapabilities. As a start up, the first impression already fail expectations…",1,2022-09-14 09:41:39,Trust
nbkhvl2,Not sure why but after signing up all the app does is showing the pixelated T logo and not responsive.,1,2022-09-14 06:26:10,Trust
MoMoTehX,"After so many days of getting stucked at login, finally able to login now. But my $10 vouchers has disappeared, including the ones I successfully referred. I found out that my referral code has been changed. How can this be????",1,2022-09-14 05:52:26,Trust
Paasda,"I cannot get the app to work even after reinstalling umpteen times. It get stuck on after password entry with the blue T animating. 
Mine is a Ip8",1,2022-09-12 23:18:15,Trust
Charandeep Prashad .,not sure if it’s interesting enough for Gen Z but defo works for me as an uncle.,5,2022-09-12 14:57:22,Trust
Mitesh Sastry.,"Hiiii 5 stars for the app, but can NTUC restock their rice faster please?Sleek app",5,2022-09-12 14:49:52,Trust
Gulab Dass .,There are still some kinks to iron out with the linkpoints process in store especially since I’m only using the digital card. But app wise it’s user friendly.,5,2022-09-12 14:41:20,Trust
messi lois,"Where is the instant approval? oMG
Unlike other bank like HSBC, OCBC and SCB,
Instant approval only take about 3 minutes, but this APP …. I also dun know how to say la",3,2022-09-12 13:39:02,Trust
YenChuan,"Chat link so long I cannot click or copy out.
Chat reply took 1 day.
Chat reply no notification.
Unable to make payment using QR code at koi express.
Unable to use nets at koi express too.",1,2022-09-12 12:02:49,Trust
teh35,"App works well, initially took quite long for application to be approved",5,2022-09-11 15:15:05,Trust
Eihp,"I want to increase credit limit for Trust Bank Credit Card but customer service said this option is not available now :frowning_face: I need to increase the credit limit as recently my request to increase credit limit of my standard chartered credit card is unsuccessful.I suspected the reason is because trust bank lock my credit limit , since they are in partnership now, so credit limit is shared. Fyi, the credit limit I requested is below the 4x monthly salary max cap they allow. So the only reason I can think of is my trust bank credit card issue. Quite disappointed. If the app is not fully functional yet, why launch it in a rush and caused inconvenience to customer.",2,2022-09-11 14:52:07,Trust
Yasmin Maharaj .,The app’s sign up is quicker than expected and i can see all my linkpoints in there.,5,2022-09-11 14:07:21,Trust
Alka Kumer,Even their debit card can get linkpoints. Good enough la since i don’t shop at ntuc that often. Something better than nothing.,5,2022-09-11 13:54:08,Trust
Nicethingisnthis8374,"Tried applied twice. With SingPass it’s always almost instant with other apps. The review process takes days and just reject without sharing any reason or have any kinds of follow up. Worst account opening exp.

Update: you can see form their reply. They don’t read.",1,2022-09-11 10:58:47,Trust
bernard yap song ho,"I will be critical base on the pointers :

1) the app has a function that enables you to call, tried calling for assistance,  waited 30mins. No reply thereafter.
2) the app has a function which enables you to chat with the service desk , no reply for up to 24 hours ( take note that you have place a 24 hours SLA be it business or non business hours ) which I don’t see that you have met this criterial ) 

3) your digital platform has lack a couple of options for customer to choose from , I’veSearch for service for paperless statement Nowhere to be found which I feel that this is a service that you need to improve on .

4) payment methods: it is unclear how I can make the payment, DBS ibanking?/AXN machine ? 

5) understand that this is a join product ( NTUC together with Standard chartered ,but It is rather confusing for customer like us to find an appropriate solutions Prior to our problems. When you promoted this card( or E card if you may say ) but filing the gaps such as payments/functions/backend services needs to improve. The only functions that serve well if I may say is only the promotional functions.",1,2022-09-11 04:22:51,Trust
Damini Malpani,"Used their gojek stamp card and coupon. Super quick and efficient in awarding, but the redeeming process can be made more automatic.",5,2022-09-10 14:52:45,Trust
Bishnu Ravi .,I helped my mom get their savings account. Seems decent for seniors. Even their debit card can get linkpoints. Good enough la since i don’t shop at ntuc that often. Something better than nothing.,5,2022-09-10 14:40:46,Trust
mgbtbg,I applied for the card and got instant approval. You gave me higher limit and could not change limit in app. So I cancelled card to reapply with lower limit. Now it won’t let me log on into app and it just shows me logo with loading. Tried calling hotline for hours on multiple location with no luck.,2,2022-09-10 04:44:53,Trust
druid123844,"The moment I logged in, they ask me to create a credit card and when I cancelled it. The app takes forever to load when I logged in again to create a savings account. The app does nothing but just send dozens of emails and SMSes saying that I no longer can connect to the old device when it’s the same device. This isn’t possible cos I allowed the app to collect info and send me notifications all the time.",1,2022-09-10 02:24:50,Trust
imawinter,"So seamless and easy to open a saving account. Get a S$10 FairPrice E-Voucher by using my referral code YMHTUSFR. Tap on “Use referral code” immediately after you start the app and key in: YMHTUSFR

Can get another extra $25 NTUC voucher after you use your first Visa payment. Got extra free pack of rice & kopitiam breakfast kopi set while stock last!",5,2022-09-10 01:14:44,Trust
Surya Keer,It’s very clean but the UX can be improved. Offerings not bad… Redeemed my Gojek coupon! Thanks Trust!,5,2022-09-09 15:07:40,Trust
Jagruti Garde .,"Redeemed my rice coupon at NTUC. Initially the cashier was hesitant however tried to scan the barcode and it worked. Trust, please train the NTUC staff more, but hey managed to get the rice in the end.",5,2022-09-09 15:01:54,Trust
death_queen_-,Hi is there a way we can change the account time to savings account from credit card and vice versa? My friend seemed to accidentally choose the wrong account type. Would be very grateful if we have the option to change?,5,2022-09-09 15:01:37,Trust
Amrita Saxena,"Thanks for the copy feature for the card number, makes it easier since I just learnt that your physical card is numberless.",5,2022-09-09 14:53:47,Trust
edciffffff,"As the title suggest.. contacted line chat, no response",1,2022-09-09 12:27:24,Trust
Arissahhh,It has been 4 days since I created my account and encountered issue at the credit card limit page. Customer service said they will solve within 3 days but till today I am still not able to access it properly.,1,2022-09-08 15:15:19,Trust
Prabha Gaba .,"Just got their savings account, it’s quite basic but UI is nice. Would be nice to be able to segregrate my money like ocbc’s goals.",5,2022-09-08 14:02:49,Trust
Nishtha Chhabra,After signing up for their credit card I got stuck trying to log in. After their app update it works now. At least they’re responding!,5,2022-09-08 13:53:04,Trust
The Average Saver,"From account opening, to making my 1st transaction on my card via apple pay in 5 minutes flat…. Bang!",5,2022-09-08 12:13:58,Trust
